"1001745.3"	"STREPTOCOCCUS PNEUMONIAE 07AR0125"	"STREPTOCOCCUS PNEUMONIAE 07AR0125"	1001745	"WGS"	"07AR0125"	"SEROTYPE 6C"			"MLST.STREPTOCOCCUS_PNEUMONIAE.1292"				"2011-04-11T00:00:00Z"	"21551297"	"PRJNA64979"	"SAMN02472135"	"GCA_000203715.2"		"AFBY00000000"	"-"	"YALE UNIVERSITY"	"ASSEMBLY"	"SOLEXA PAIRED-END SEQUENCING"	">30X"	"VELVET V. 0.7"			346	2024028	39.6	2008			"BLOOD SAMPLE FROM A PATIENT WITH MENINGITIS."	"BLOOD SAMPLE FROM A PATIENT WITH MENINGITIS."		"UNITED STATES"	"USA: MASSACHUSETTS"						"HUMAN, HOMO SAPIENS"														"-"			"HOST"	"MENINGITIS"	"PROJECT DESCRIPTION NOT PROVIDED."		98.6	97.9	96.4	0.3		"GOOD"	"2014-12-08T22:13:32.681Z"	"2015-03-16T03:17:09.594Z"
"666.3626"	"VIBRIO CHOLERAE STRAIN A3_296"		666	"WGS"	"A3_296"				"MLST.VIBRIO_CHOLERAE.722"				"2018-04-18T00:00:00Z"		"PRJNA449860"	"SAMN08919088"	"GCA_003057775.1"		"QBJE01000000"		"INSTITUTO ADOLFO LUTZ"		"IONTORRENT"	"49.0X"	"SPADES V. 5.6.0.1"			88	3774522	47.4587	3681	3541		"BLOOD"		2017	"BRAZIL"	"BRAZIL: SAO PAULO, CAMPINAS"						"HUMAN, HOMO SAPIENS"	"MALE"		"NEPHROTIC SYNDROME"			"HOST_DISEASE_OUTCOME:DEATH"													"FATAL CASE DUE TO VIBRIO CHOLERAE INFECTION"	"COLLECTED_BY:INSTITUTO ADOLFO LUTZ"	99.6	97.7	99.2	3.2		"GOOD"	"2018-05-30T19:39:17.334Z"	"2018-05-30T19:39:17.334Z"	
"666.3694"	"VIBRIO CHOLERAE STRAIN 09_113"		666	"WGS"	"09_113"								"2018-07-11T00:00:00Z"		"PRJNA479571"	"SAMN09580376"	"GCA_003312945.1"		"QNVL01000000"		"INSTITUTO ADOLFO LUTZ"		"IONTORRENT"	"37.0X"	"SPADES V. 5.8.0.0"			128	4001106	47.433735	3961	3830		"BLOOD"		2018	"BRAZIL"	"BRAZIL:SAO PAULO"						"HUMAN, HOMO SAPIENS"	"MALE"	"48"	"BLOOD INFECTION"																"A FATAL CASE OF BLOODSTREAM INFECTION DUE TO VIBRIO CHOLERAE: CASE REPORT"	"COLLECTED_BY:INSTITUTO ADOLFO LUTZ"	99.9	98.4	100	2.4		"GOOD"	"2018-07-16T16:09:25.634Z"	"2018-07-16T16:09:25.634Z"	
"669.38"	"VIBRIO HARVEYI STRAIN 2415-05"		669	"WGS"	"2415-05"				"MLST.VIBRIO_SPP.28"				"2015-07-22T00:00:00Z"		"PRJNA257174"	"SAMN02948019"	"GCF_001185545.1"		"JPTK01000000"		"NAVAL RESEARCH LABORATORY"		"ILLUMINA MISEQ"	"50.0X"	"RAY V. 2.2.0"			1626	5456927	45.08	6062			"BLOOD"		2005	"UNITED STATES"	"USA: HAWAII"						"HUMAN, HOMO SAPIENS"																			"THE RECENTLY ELUCIDATED COMPLETE GENOME SEQUENCE OF VIBRIO HARVEYI CAIM 1792 PROVIDES AN OPPORTUNITY TO UNDERSTAND THE GENETIC DETERMINANTS RESPONSIBLE FOR THE UNIQUE MORBIDITY AND MORTALITY THIS ORGANISM CAUSES WHEN PATHOGENIZING THE WHITE SHRIMP, LITOPENAEUS VANNAMEI. IN THIS STUDY, WE COMPARED THE GENOME OF V. HARVEYI CAIM 1792 WITH DRAFT GENOME SEQUENCES FROM OTHER V. HARVEYI STRAINS AND CLOSELY RELATED SPECIES (V. OWENSII, V. ROTIFERIANUS, V. CAMPBELLII) TO DETERMINE THE LEVEL OF GENETIC CONSERVATION AMONG THESE STRAINS/SPECIES AND TO IDENTIFY GENETIC DETERMINANTS INVOLVED IN PATHOGENICITY WHICH ARE UNIQUE TO V. HARVEYI CAIM 1792."		98.5	85.7	99.1	16.5	"TOO MANY CONTIGS"	"POOR"	"2016-01-17T16:41:07.062Z"	"2016-01-17T16:41:07.062Z"	
"670.399"	"VIBRIO PARAHAEMOLYTICUS STRAIN K1275"		670	"WGS"	"K1275"				"MLST.VIBRIO_PARAHAEMOLYTICUS.2014"				"2015-03-20T00:00:00Z"	"25852665"	"PRJNA242823"	"SAMN02712351"	"GCF_000958585.1"		"JMMP01000000"		"UNIVERSITY OF MARYLAND, SCHOOL OF MEDICINE"		"454-TITANIUM"	">100X"	"MIRA V. 3.4.0"			63	5114306	45.36	4780			"BLOOD"		2004	"UNITED STATES"	"USA:TX"						"HUMAN, HOMO SAPIENS"																			"VIBRIO PARAHAEMOLYTICUS K1275"		99.7	98.9	99.6			"GOOD"	"2016-01-17T15:50:04.091Z"	"2016-01-17T15:50:04.091Z"	
"672.170"	"VIBRIO VULNIFICUS STRAIN FORC_016"		672	"COMPLETE"	"FORC_016"				"MLST.VIBRIO_VULNIFICUS.166"				"2016-06-01T00:00:00Z"		"PRJNA286054"	"SAMN03764475"	"GCF_001653775.1"		"CP011775,CP011776"	"NZ_CP011775.1,NZ_CP011776.1"	"FOOD-BORNE PATHOGEN OMICS RESEARCH CENTER"		"ILLUMINA; PACBIO"	"345.04X"	"CLCBIO CLC GENOMICS WORKBENCH V. 7.5.1;"	2		2	5072369	46.75	4649	4461		"BLOOD SAMPLE"	"ISOLATED FROM THE FOOD POISONING PATIENT IN SOUTH KOREA"	2009	"SOUTH KOREA"	"SOUTH KOREA: JEOLLABUK-DO"						"HUMAN, HOMO SAPIENS"			"UNKOWN"										"MESOPHILIC"	"C"		"FACULTATIVE"	"AQUATIC"		"VIBRIO VULNIFICUS IS ONE OF THE WELL-KNOWN FOOD-BORNE PATHOGEN. IT WAS ISOLATED FROM THE FOOD POISONING PATIENT IN SOUTH KOREA."	"COLLECTED_BY:CHONBUK NATIONAL UNIVERSITY HOSPITAL"	99.5	98	100			"GOOD"	"2016-07-05T16:05:33.975Z"	"2016-07-05T16:05:33.975Z"	
"672.171"	"VIBRIO VULNIFICUS STRAIN FORC_017"		672	"COMPLETE"	"FORC_017"				"MLST.VIBRIO_VULNIFICUS.294"				"2016-06-22T00:00:00Z"	"27325916"	"PRJNA291949"	"SAMN03956906"	"GCF_001675245.1"		"CP012739,CP012740,CP012741"	"NZ_CP012739.1,NZ_CP012740.1,NZ_CP012741.1"	"FOOD-BORNE PATHOGEN OMICS RESEARCH CENTER, FORC"		"ILLUMINA; PACBIO"	"438.12X"	"CLCBIO CLC GENOMICS WORKBENCH V. 7.5.1;"	2	1	3	5229231	46.6	4895	4665		"BLOOD SAMPLE"	"ISOLATED FROM THE CONTAMINATED FOOD IN SOUTH KOREA"	2014	"SOUTH KOREA"	"SOUTH KOREA: JEJU ISLAND"						"HUMAN, HOMO SAPIENS"			"RASH"											"C"					"VIBRIO VULNIFICUS IS ONE OF THE WELL-KNOWN FOOD-BORNE PATHOGEN. IT WAS ISOLATED FROM THE CONTAMINATED FOOD IN SOUTH KOREA."	"COLLECTED_BY:JEJU UNIVERSITY"	99.1	97.7	100			"GOOD"	"2016-07-06T19:55:18.316Z"	"2016-07-06T19:55:18.316Z"	
"672.334"	"VIBRIO VULNIFICUS STRAIN VN-0092"		672	"WGS"	"VN-0092"				"MLST.VIBRIO_VULNIFICUS.118"				"2017-03-28T00:00:00Z"						"MVKU00000000"							142		190	5089452	46.56	4757	4509		"BLOOD"		2011	"GERMANY"	"GERMANY: GREIFSWALDER BODDEN"						"HUMAN, HOMO SAPIENS"																					99.5	97.9	100			"GOOD"	"2017-05-28T05:29:42.291Z"	"2017-05-28T05:29:42.291Z"	
"672.487"	"VIBRIO VULNIFICUS STRAIN 03_7315"		672	"WGS"	"03_7315"								"2017-10-10T00:00:00Z"		"PRJNA407671"	"SAMN07660997"	"GCA_002494385.1"		"NWBS01000000"		"INSTITUTO ADOLFO LUTZ"		"IONTORRENT"	"165.0X"	"SPADES V. 3.1"			115	4755588	46.74	4505	4330		"BLOOD"		2016	"BRAZIL"	"BRAZIL: SAO PAULO, CAMPINAS"						"HUMAN, HOMO SAPIENS"	"MALE"		"BACTEREMIA"																"A FATAL BACTEREMIA CASE DUE VIBRIO VULNIFICUS"	"COLLECTED_BY:INSTITUTO ADOLFO LUTZ"	99.3	97.6	100	0.5		"GOOD"	"2017-11-23T05:24:28.295Z"	"2017-11-23T05:24:28.295Z"	
"672.509"	"VIBRIO VULNIFICUS STRAIN FORC_017"		672	"PLASMID"	"FORC_017"								"2016-06-22T00:00:00Z"	"27325916"	"PRJNA291949"	"SAMN03956906"	"GCA_001675245.1"		"CP012741"		"FOOD-BORNE PATHOGEN OMICS RESEARCH CENTER, FORC"		"ILLUMINA; PACBIO"	"438.12X"	"CLCBIO CLC GENOMICS WORKBENCH V. 7.5.1;"		1	1	70069	43.77	90	84		"BLOOD SAMPLE"	"ISOLATED FROM THE CONTAMINATED FOOD IN SOUTH KOREA"	2014	"SOUTH KOREA"	"SOUTH KOREA: JEJU ISLAND"						"HUMAN, HOMO SAPIENS"			"RASH"											"C"					"VIBRIO VULNIFICUS IS ONE OF THE WELL-KNOWN FOOD-BORNE PATHOGEN. IT WAS ISOLATED FROM THE CONTAMINATED FOOD IN SOUTH KOREA."	"COLLECTED_BY:JEJU UNIVERSITY"							"2017-12-30T00:55:59.788Z"	"2017-12-30T00:55:59.788Z"	
"672.544"	"VIBRIO VULNIFICUS STRAIN CIP8190"		672	"WGS"	"CIP8190"				"MLST.VIBRIO_VULNIFICUS.112"				"2018-01-19T00:00:00Z"		"PRJNA273505"	"SAMN03292655"	"GCA_002891785.1"		"LAXM01000000"		"UNIVERSITY OF VALENCIA"		"ILLUMINA HISEQ"	"64.0X"	"SPADES V. 3.5"		1	10	4874818	46.455357	4575	4158		"BLOOD"		1980	"FRANCE"	"FRANCE"						"HUMAN, HOMO SAPIENS"																			"VIBRIO VULNIFICUS HUMAN PATHOGEN"		99	97.6	99.1			"GOOD"	"2018-05-25T19:13:18.589Z"	"2018-05-25T19:13:18.589Z"	
"672.555"	"VIBRIO VULNIFICUS STRAIN FLA112"		672	"WGS"	"FLA112"								"2018-01-29T00:00:00Z"	"29358930"	"PRJNA413285"	"SAMN07739085"	"GCA_002903395.1"		"PDGB01000000"		"UNIVERSITY OF VALENCIA"		"ILLUMINA MISEQ"	"736X"	"SPADES V. 3.6.2"			107	4907219	46.79901	4784	4600		"BLOOD"		1994	"UNITED STATES"	"UNITED STATES"						"HUMAN, HOMO SAPIENS"																			"VIBRIO VULNIFICUS EVOLUTION"		99.4	98.5	100			"GOOD"	"2018-05-25T20:34:15.688Z"	"2018-05-25T20:34:15.688Z"	
"672.556"	"VIBRIO VULNIFICUS STRAIN FLA114"		672	"WGS"	"FLA114"				"MLST.VIBRIO_VULNIFICUS.16"				"2018-01-29T00:00:00Z"	"29358930"	"PRJNA413285"	"SAMN07739086"	"GCA_002903415.1"		"PDGA01000000"		"UNIVERSITY OF VALENCIA"		"ILLUMINA MISEQ"	"781X"	"SPADES V. 3.6.2"			142	4868082	46.710697	4770	4526		"BLOOD"		1995	"UNITED STATES"	"UNITED STATES"						"HUMAN, HOMO SAPIENS"																			"VIBRIO VULNIFICUS EVOLUTION"		99.4	97.9	100			"GOOD"	"2018-05-25T20:32:59.979Z"	"2018-05-25T20:32:59.979Z"	
"672.575"	"VIBRIO VULNIFICUS STRAIN 162"		672	"WGS"	"162"	"O"			"MLST.VIBRIO_VULNIFICUS.8"				"2018-01-29T00:00:00Z"	"29358930"	"PRJNA413285"	"SAMN07739066"	"GCA_002903865.1"		"PDGR01000000"		"UNIVERSITY OF VALENCIA"		"ILLUMINA MISEQ"	"913X"	"SPADES V. 3.6.2"			219	5125837	46.46529	4954	4697		"BLOOD"		1996	"ISRAEL"	"ISRAEL"						"HUMAN, HOMO SAPIENS"																			"VIBRIO VULNIFICUS EVOLUTION"		99.5	97.6	100	0.5		"GOOD"	"2018-05-25T20:38:25.760Z"	"2018-05-25T20:38:25.760Z"	
"672.576"	"VIBRIO VULNIFICUS STRAIN 32"		672	"WGS"	"32"	"O"			"MLST.VIBRIO_VULNIFICUS.8"				"2018-01-29T00:00:00Z"	"29358930"	"PRJNA413285"	"SAMN07739065"	"GCA_002903885.1"		"PDGS01000000"		"UNIVERSITY OF VALENCIA"		"ILLUMINA MISEQ"	"190X"	"SPADES V. 3.6.2"			229	5129873	46.48265	4984	4737		"BLOOD"		1996	"ISRAEL"	"ISRAEL"						"HUMAN, HOMO SAPIENS"																			"VIBRIO VULNIFICUS EVOLUTION"		99.5	97.6	100			"GOOD"	"2018-05-25T20:38:45.240Z"	"2018-05-25T20:38:45.240Z"	
"672.579"	"VIBRIO VULNIFICUS STRAIN C7184"		672	"WGS"	"C7184"				"MLST.VIBRIO_VULNIFICUS.1"				"2018-01-29T00:00:00Z"	"29358930"	"PRJNA413285"	"SAMN07739077"	"GCA_002906265.1"		"PDNP01000000"		"UNIVERSITY OF VALENCIA"		"ILLUMINA MISEQ"	"711X"	"SPADES V. 3.6.2"			534	4559113	47.129375	4425	4262		"BLOOD"		1977	"UNITED STATES"	"UNITED STATES"						"HUMAN, HOMO SAPIENS"																			"VIBRIO VULNIFICUS EVOLUTION"		99.7	96.4	100	2.3		"GOOD"	"2018-05-25T20:52:08.712Z"	"2018-05-25T20:52:08.712Z"	
"67827.17"	"CITROBACTER WERKMANII STRAIN CRK0001"		67827	"WGS"	"CRK0001"				"MLST.CITROBACTER_FREUNDII.32"				"2018-11-14T00:00:00Z"		"PRJNA339843"	"SAMN06812673"			"NEYS02000000"		"JCVI"		"ILLUMINA NEXTSEQ 500"	"131.87X"	"SPADES V. 3.10.0"			39	5092020	51.984615	4980	4855		"BLOOD"		2014	"UNITED STATES"	"USA: UNKNOWN"						"HUMAN, HOMO SAPIENS"																			"CARBAPENEM-RESISTANT ENTEROBACTERIACEAE FROM US HOSPITALS WILL BE SEQUENCED AND COMPARED TO DETERMINE THE GENETIC RELATIONSHIPS AMONG RESISTANT STRAINS"	"COLLECTED_BY:DAVID VAN DUIN"	99.6	98.2				"GOOD"	"2018-11-28T14:18:34.746Z"	"2018-11-28T14:18:34.746Z"	
"685782.3"	"BARTONELLA ROCHALIMAE ATCC BAA-1498"		685782	"WGS"	"ATCC BAA-1498"								"2014-06-12T00:00:00Z"	"-"	"PRJNA81693"	"SAMN00778952"	"GCA_000706645.1"	"SRR442370,SRR445760"	"AHPK00000000"	"-"	"BROAD INSTITUTE"		"ILLUMINA"	"165.0X"	"ALLPATHS V. R41144"			19	1506733	35.7	1357	1298		"BLOOD"		1995	"UNITED STATES"	"USA: SAN FRANCISCO, CA"						"HUMAN, HOMO SAPIENS"																			"GENOME SEQUENCING OF BARTONELLA"		98.9	98.6	100	0.9		"GOOD"	"2014-12-08T23:19:19.011Z"	"2015-03-16T03:17:09.594Z"	
"702458.3"	"LISTERIA MONOCYTOGENES FSL F2-208"	"LISTERIA MONOCYTOGENES FSL F2-208"	702458	"WGS"	"FSL F2-208"										"PRJNA42847"	"SAMN01125831"	"GCA_000183845.1"	"SRR546564"	"ADXE00000000"	"-"	"LIFE TECHNOLOGIES CORPORATION"	"ASSEMBLY"	"AB SOLID SYSTEM"	"200X"	"VELVET V. 0.7"			3081	2915076	37.9	2481	3318		"HUMAN BLOOD"	"ISOLATED FROM HUMAN BLOOD IN THE UNITED STATES IN 1999"	1999	"UNITED STATES"	"UNITED STATES"						"HUMAN, HOMO SAPIENS"									"+"	"ROD"	"YES"	"NO"	"MESOPHILIC"	"-"		"FACULTATIVE"	"MULTIPLE"	"LISTERIOSIS"	"LISTERIA MONOCYTOGENES FSL F2-208.  LISTERIA MONOCYTOGENES FSL F2-208 WAS ISOLATED FROM HUMAN BLOOD IN THE UNITED STATES IN 1999. THIS STRAIN WILL BE USED FOR COMPARATIVE ANALYSIS.;LOW CONTIG N50"		91.6	90.4	77.8	0.8	"TOO MANY CONTIGS;LOW CONTIG N50"	"POOR"	"2014-12-08T22:12:00.212Z"	"2015-03-16T03:17:09.594Z"	
"702953.3"	"CORYNEBACTERIUM SP. NML00-0156"		702953	"WGS"	"NML00-0156"								"2017-09-04T00:00:00Z"		"PRJNA399534"	"SAMN07539810"	"GCA_002285175.1"		"NSGM00000000"		"NATIONAL MICROBIOLOGY LABORATORY/ PUBLIC HEALTH AGENCY OF CANADA"		"ILLUMINA MISEQ"	"116X"	"SPADES V. 3.5.0"			23	2516585	65.65	2336	2257		"BLOOD"		2000	"CANADA"	"CANADA: MANITOBA"						"HUMAN, HOMO SAPIENS"																			"CORYNEBACTERIUM SP. CLOSEST TO C. IMITANS: GENOME SEQUENCING AND ASSEMBLY"	"SAMPLE_TYPE:PURE CULTURE"	97	96.2	99.7			"GOOD"	"2017-09-28T21:49:37.036Z"	"2017-09-28T21:49:37.036Z"	
"702959.3"	"CORYNEBACTERIUM SP. NML93-0607"		702959	"WGS"	"NML93-0607"								"2017-09-04T00:00:00Z"		"PRJNA399534"	"SAMN07539808"	"GCA_002285075.1"		"NSGO00000000"		"NATIONAL MICROBIOLOGY LABORATORY/ PUBLIC HEALTH AGENCY OF CANADA"		"ILLUMINA MISEQ"	"109X"	"SPADES V. 3.5.0"			20	2571247	65.52	2405	2299		"BLOOD"		1993	"CANADA"	"CANADA: ALBERTA"						"HUMAN, HOMO SAPIENS"																			"CORYNEBACTERIUM SP. CLOSEST TO C. IMITANS: GENOME SEQUENCING AND ASSEMBLY"	"SAMPLE_TYPE:PURE CULTURE"	96.8	96.4	99.7			"GOOD"	"2017-09-28T21:49:35.199Z"	"2017-09-28T21:49:35.199Z"	
"72407.1005"	"KLEBSIELLA PNEUMONIAE SUBSP. PNEUMONIAE STRAIN 1448/2382"		72407	"WGS"	"1448/2382"				"MLST.KLEBSIELLA_PNEUMONIAE.258"				"2018-03-05T00:00:00Z"		"PRJNA433394"	"SAMN08579667"	"GCA_002969775.1"		"PUZN01000000"		"JCVI"		"ILLUMINA NEXTSEQ 500"	"111.78X"	"SPADES V. 3.1.1"			145	5547311	57.227978	5791	5664		"BLOOD"		2014	"UNITED STATES"	"USA: OHIO"						"HUMAN, HOMO SAPIENS"							"RESISTANT;SUSCEPTIBLE"	"COMPUTATIONAL PREDICTION"											"THESE ISOLATES CONSTITUTE PART 2 PART SERIES OF ISOLATES IN PARTIAL FULFILLMENT OF THE AIMS FROM AN R21 PROPOSAL WITH DRS. BONOMO AND VANDUIN FROM THE ARLG. ~200 ISOLATES TOTAL WHEN BOTH RUNS ARE COMPLETED.SPECIFIC AIM 1: TO DISCOVER MOLECULAR CHARACTERISTICS THAT ARE ASSOCIATED WITH POOR CLINICAL OUTCOMES IN PATIENTS INFECTED WITH ST258 STRAINS OF CRKP.SPECIFIC AIM 2: TO STUDY THE MECHANISMS AND CLINICAL IMPACT OF TIGECYCLINE AND COLISTIN RESISTANCE IN CRKP STRAINS."		99.7	98.4	100			"GOOD"	"2018-05-26T03:56:27.281Z"	"2018-05-26T03:56:27.281Z"	
"72407.1012"	"KLEBSIELLA PNEUMONIAE SUBSP. PNEUMONIAE STRAIN 1424/2329"		72407	"WGS"	"1424/2329"				"MLST.KLEBSIELLA_PNEUMONIAE.258"				"2018-03-05T00:00:00Z"		"PRJNA433394"	"SAMN08579649"	"GCA_002969915.1"		"PVAB01000000"		"JCVI"		"ILLUMINA NEXTSEQ 500"	"113.24X"	"SPADES V. 3.1.1"			132	5624698	57.1327	5863	5725		"BLOOD"		2013	"UNITED STATES"	"USA: OHIO"						"HUMAN, HOMO SAPIENS"							"RESISTANT;SUSCEPTIBLE"	"COMPUTATIONAL PREDICTION"											"THESE ISOLATES CONSTITUTE PART 2 PART SERIES OF ISOLATES IN PARTIAL FULFILLMENT OF THE AIMS FROM AN R21 PROPOSAL WITH DRS. BONOMO AND VANDUIN FROM THE ARLG. ~200 ISOLATES TOTAL WHEN BOTH RUNS ARE COMPLETED.SPECIFIC AIM 1: TO DISCOVER MOLECULAR CHARACTERISTICS THAT ARE ASSOCIATED WITH POOR CLINICAL OUTCOMES IN PATIENTS INFECTED WITH ST258 STRAINS OF CRKP.SPECIFIC AIM 2: TO STUDY THE MECHANISMS AND CLINICAL IMPACT OF TIGECYCLINE AND COLISTIN RESISTANCE IN CRKP STRAINS."		99.7	98.2	100			"GOOD"	"2018-05-26T03:59:18.600Z"	"2018-05-26T03:59:18.600Z"	
"72407.1017"	"KLEBSIELLA PNEUMONIAE SUBSP. PNEUMONIAE STRAIN 1604/2548"		72407	"WGS"	"1604/2548"				"MLST.KLEBSIELLA_PNEUMONIAE.258"				"2018-03-05T00:00:00Z"		"PRJNA433394"	"SAMN08579642"	"GCA_002970015.1"		"PVAG01000000"		"JCVI"		"ILLUMINA NEXTSEQ 500"	"116.04X"	"SPADES V. 3.1.1"			140	5549080	57.23635	5782	5663		"BLOOD"		2014	"UNITED STATES"	"USA: OHIO"						"HUMAN, HOMO SAPIENS"							"RESISTANT;SUSCEPTIBLE"	"COMPUTATIONAL PREDICTION"											"THESE ISOLATES CONSTITUTE PART 2 PART SERIES OF ISOLATES IN PARTIAL FULFILLMENT OF THE AIMS FROM AN R21 PROPOSAL WITH DRS. BONOMO AND VANDUIN FROM THE ARLG. ~200 ISOLATES TOTAL WHEN BOTH RUNS ARE COMPLETED.SPECIFIC AIM 1: TO DISCOVER MOLECULAR CHARACTERISTICS THAT ARE ASSOCIATED WITH POOR CLINICAL OUTCOMES IN PATIENTS INFECTED WITH ST258 STRAINS OF CRKP.SPECIFIC AIM 2: TO STUDY THE MECHANISMS AND CLINICAL IMPACT OF TIGECYCLINE AND COLISTIN RESISTANCE IN CRKP STRAINS."		99.7	98.4	100			"GOOD"	"2018-05-26T03:58:27.573Z"	"2018-05-26T03:58:27.573Z"	
"72407.1021"	"KLEBSIELLA PNEUMONIAE SUBSP. PNEUMONIAE STRAIN 1685/2660"		72407	"WGS"	"1685/2660"				"MLST.KLEBSIELLA_PNEUMONIAE.258"				"2018-03-05T00:00:00Z"		"PRJNA433394"	"SAMN08579632"	"GCA_002970085.1"		"PVAL01000000"		"JCVI"		"ILLUMINA NEXTSEQ 500"	"114.51X"	"SPADES V. 3.1.1"			107	5518843	57.319714	5681	5553		"BLOOD"		2014	"UNITED STATES"	"USA: OHIO"						"HUMAN, HOMO SAPIENS"							"RESISTANT;SUSCEPTIBLE"	"COMPUTATIONAL PREDICTION"											"THESE ISOLATES CONSTITUTE PART 2 PART SERIES OF ISOLATES IN PARTIAL FULFILLMENT OF THE AIMS FROM AN R21 PROPOSAL WITH DRS. BONOMO AND VANDUIN FROM THE ARLG. ~200 ISOLATES TOTAL WHEN BOTH RUNS ARE COMPLETED.SPECIFIC AIM 1: TO DISCOVER MOLECULAR CHARACTERISTICS THAT ARE ASSOCIATED WITH POOR CLINICAL OUTCOMES IN PATIENTS INFECTED WITH ST258 STRAINS OF CRKP.SPECIFIC AIM 2: TO STUDY THE MECHANISMS AND CLINICAL IMPACT OF TIGECYCLINE AND COLISTIN RESISTANCE IN CRKP STRAINS."		99.8	98.6	100	0.3		"GOOD"	"2018-05-26T04:00:18.373Z"	"2018-05-26T04:00:18.373Z"	
"72407.1044"	"KLEBSIELLA PNEUMONIAE SUBSP. PNEUMONIAE STRAIN 1255/2130"		72407	"WGS"	"1255/2130"				"MLST.KLEBSIELLA_PNEUMONIAE.418"				"2018-03-05T00:00:00Z"		"PRJNA433394"	"SAMN08579679"	"GCA_002970555.1"		"PUZF01000000"		"JCVI"		"ILLUMINA NEXTSEQ 500"	"91.94X"	"SPADES V. 3.1.1"			149	5545642	57.24899	5794	5674		"BLOOD"		2013	"UNITED STATES"	"USA: OHIO"						"HUMAN, HOMO SAPIENS"							"RESISTANT;SUSCEPTIBLE"	"COMPUTATIONAL PREDICTION"											"THESE ISOLATES CONSTITUTE PART 2 PART SERIES OF ISOLATES IN PARTIAL FULFILLMENT OF THE AIMS FROM AN R21 PROPOSAL WITH DRS. BONOMO AND VANDUIN FROM THE ARLG. ~200 ISOLATES TOTAL WHEN BOTH RUNS ARE COMPLETED.SPECIFIC AIM 1: TO DISCOVER MOLECULAR CHARACTERISTICS THAT ARE ASSOCIATED WITH POOR CLINICAL OUTCOMES IN PATIENTS INFECTED WITH ST258 STRAINS OF CRKP.SPECIFIC AIM 2: TO STUDY THE MECHANISMS AND CLINICAL IMPACT OF TIGECYCLINE AND COLISTIN RESISTANCE IN CRKP STRAINS."		99.7	98.3	100			"GOOD"	"2018-05-26T04:06:15.122Z"	"2018-05-26T04:06:15.122Z"	
"72407.1048"	"KLEBSIELLA PNEUMONIAE SUBSP. PNEUMONIAE STRAIN 1373/2263"		72407	"WGS"	"1373/2263"				"MLST.KLEBSIELLA_PNEUMONIAE.258"				"2018-03-05T00:00:00Z"		"PRJNA433394"	"SAMN08579673"	"GCA_002970625.1"		"PUZK01000000"		"JCVI"		"ILLUMINA NEXTSEQ 500"	"87.68X"	"SPADES V. 3.1.1"			128	5666293	57.07149	5922	5770		"BLOOD"		2013	"UNITED STATES"	"USA: OHIO"						"HUMAN, HOMO SAPIENS"							"RESISTANT;SUSCEPTIBLE"	"COMPUTATIONAL PREDICTION"											"THESE ISOLATES CONSTITUTE PART 2 PART SERIES OF ISOLATES IN PARTIAL FULFILLMENT OF THE AIMS FROM AN R21 PROPOSAL WITH DRS. BONOMO AND VANDUIN FROM THE ARLG. ~200 ISOLATES TOTAL WHEN BOTH RUNS ARE COMPLETED.SPECIFIC AIM 1: TO DISCOVER MOLECULAR CHARACTERISTICS THAT ARE ASSOCIATED WITH POOR CLINICAL OUTCOMES IN PATIENTS INFECTED WITH ST258 STRAINS OF CRKP.SPECIFIC AIM 2: TO STUDY THE MECHANISMS AND CLINICAL IMPACT OF TIGECYCLINE AND COLISTIN RESISTANCE IN CRKP STRAINS."		99.6	98.2	100			"GOOD"	"2018-05-26T04:05:39.387Z"	"2018-05-26T04:05:39.387Z"	
"72407.105"	"KLEBSIELLA PNEUMONIAE SUBSP. PNEUMONIAE STRAIN KK207/1"		72407	"WGS"	"KK207/1"				"MLST.KLEBSIELLA_PNEUMONIAE.258"				"2015-10-19T00:00:00Z"	"24823690"	"PRJNA295554"	"SAMN04075698"	"GCF_001399815.1"		"LJOO01000000"		"UNIVERSITY OF SIENA"		"ILLUMINA HISEQ"	"150.0X"	"ABYSS V. FEBRUARY-2012"			199	5839626	57.05	6066	5843		"BLOOD"		2010	"ITALY"	"ITALY: NORTHERN ITALY, GENOVA"						"HUMAN, HOMO SAPIENS"			"BACTEREMIA"											"C"					"TO INVESTIGATE THE GENOME OF ITALIAN ISOLATES OF KPC-PRODUCING KLEBSIELLA PNEUMONIAE BELONGING TO ST258"	"COLLECTED_BY:UNKNOWN"	99.6	96.5	100	1.7		"GOOD"	"2016-01-17T17:36:20.571Z"	"2016-01-17T17:36:20.571Z"	
